Frame,Time (s),Object,Label,Confidence,"Position (x, y)",Team
1,0.03333333333333333,Player,France,0.8746285,"[731.54846, 643.3794]",France
1,0.03333333333333333,Player,France,0.85591245,"[515.54333, 377.68158]",France
1,0.03333333333333333,Player,Switzerland,0.84873,"[839.7545, 371.89764]",Switzerland
1,0.03333333333333333,Player,Switzerland,0.845157,"[730.59515, 154.27083]",Switzerland
1,0.03333333333333333,Player,Switzerland,0.8440917,"[989.32996, 363.8636]",Switzerland
1,0.03333333333333333,Player,France,0.8388038,"[955.25433, 387.7022]",France
1,0.03333333333333333,Player,Switzerland,0.83879673,"[628.53955, 330.82538]",Switzerland
1,0.03333333333333333,Player,France,0.83821034,"[558.7082, 216.90602]",France
1,0.03333333333333333,Player,France,0.8374893,"[493.18506, 320.6597]",France
1,0.03333333333333333,Player,France,0.8368106,"[757.8091, 390.55]",France
1,0.03333333333333333,Player,France,0.8364297,"[1094.7935, 388.81146]",France
1,0.03333333333333333,Player,Switzerland,0.83204734,"[171.35641, 337.12128]",Switzerland
1,0.03333333333333333,Player,France,0.82676864,"[920.91516, 295.41742]",France
1,0.03333333333333333,Player,Switzerland,0.8262467,"[1041.9025, 389.15277]",Switzerland
1,0.03333333333333333,Player,Switzerland,0.8103012,"[972.51324, 164.98236]",Switzerland
1,0.03333333333333333,Player,France,0.8008451,"[892.1797, 222.13144]",France
1,0.03333333333333333,Keypoint,TR18ML,,"[1068.252, 25.375992]",
1,0.03333333333333333,Keypoint,TL18MC,,"[499.6026, 77.07196]",
1,0.03333333333333333,Keypoint,TLArc,,"[682.63104, 77.87317]",
1,0.03333333333333333,Keypoint,BL18MC,,"[263.9989, 517.58545]",
1,0.03333333333333333,Keypoint,TL18ML,,"[526.7439, 24.248474]",
1,0.03333333333333333,Keypoint,TR6ML,,"[914.9651, 26.31874]",
1,0.03333333333333333,Keypoint,TL6MC,,"[667.43915, 41.694885]",
1,0.03333333333333333,Keypoint,RMC,,"[951.25854, 247.09525]",
1,0.03333333333333333,Keypoint,BLArc,,"[579.0056, 523.8952]",
1,0.03333333333333333,Keypoint,BR6MC,,"[1019.13525, 677.78125]",
1,0.03333333333333333,Keypoint,TR6MC,,"[917.59937, 42.47513]",
1,0.03333333333333333,Keypoint,LMC,,"[611.8528, 241.60834]",
1,0.03333333333333333,Keypoint,BL6MC,,"[500.74274, 657.61633]",
1,0.03333333333333333,Keypoint,LML,,"[161.45908, 234.61353]",
1,0.03333333333333333,Keypoint,TLC,,"[346.7599, 20.431015]",
1,0.03333333333333333,Keypoint,TRC,,"[1270.4264, 20.6044]",
1,0.03333333333333333,Keypoint,TL6ML,,"[671.2823, 25.860268]",
1,0.03333333333333333,Keypoint,TRArc,,"[897.55786, 79.19517]",
2,3448971405.5246916,Player,France,0.877252,"[733.8616, 642.2334]",France
2,3448971405.5246916,Player,France,0.8602675,"[560.55554, 214.43805]",France
2,3448971405.5246916,Player,France,0.85415304,"[521.9078, 375.80423]",France
2,3448971405.5246916,Player,Switzerland,0.8535761,"[1199.9192, 198.61447]",Switzerland
2,3448971405.5246916,Player,Switzerland,0.85021734,"[841.85657, 369.21585]",Switzerland
2,3448971405.5246916,Player,France,0.84900314,"[1094.8418, 386.81592]",France
2,3448971405.5246916,Player,France,0.8462756,"[495.62888, 318.47778]",France
2,3448971405.5246916,Ball,Ball,0.8414683,"[129.92848793942707, 353.2098572834387]",
2,3448971405.5246916,Player,Switzerland,0.8346009,"[731.90796, 151.76472]",Switzerland
2,3448971405.5246916,Player,Switzerland,0.83372414,"[1042.5796, 387.8034]",Switzerland
2,3448971405.5246916,Player,France,0.83086514,"[759.89075, 389.28552]",France
2,3448971405.5246916,Ball,Ball,0.8272197,"[129.92848793942707, 353.2098572834387]",
2,3448971405.5246916,Player,France,0.8272154,"[954.76636, 385.66553]",France
2,3448971405.5246916,Player,Switzerland,0.8255495,"[630.9203, 327.66107]",Switzerland
2,3448971405.5246916,Player,France,0.8242584,"[921.46924, 294.92627]",France
2,3448971405.5246916,Player,France,0.8213292,"[708.3961, 294.31677]",France
2,3448971405.5246916,Player,Switzerland,0.81396765,"[173.90926, 336.26514]",Switzerland
2,3448971405.5246916,Player,Switzerland,0.80523914,"[973.2618, 163.35199]",Switzerland
2,3448971405.5246916,Player,Switzerland,0.7297119,"[994.6387, 256.2514]",Switzerland
2,3448971405.5246916,Ball,Ball,0.7199543,"[129.92848793942707, 353.2098572834387]",
2,3448971405.5246916,Player,France,0.6855972,"[1058.9287, 288.5667]",France
2,3448971405.5246916,Keypoint,TR18ML,,"[1070.3408, 22.146484]",
2,3448971405.5246916,Keypoint,LML,,"[165.46988, 230.13219]",
2,3448971405.5246916,Keypoint,TL18MC,,"[502.1765, 73.21477]",
2,3448971405.5246916,Keypoint,TL18ML,,"[529.6075, 20.863556]",
2,3448971405.5246916,Keypoint,TLArc,,"[684.7374, 74.800064]",
2,3448971405.5246916,Keypoint,BL18MC,,"[266.13257, 514.5543]",
2,3448971405.5246916,Keypoint,TR6ML,,"[917.48615, 22.273087]",
2,3448971405.5246916,Keypoint,RMC,,"[953.6625, 244.18188]",
2,3448971405.5246916,Keypoint,TRArc,,"[898.80774, 76.25454]",
2,3448971405.5246916,Keypoint,BR6MC,,"[1020.94794, 674.9343]",
2,3448971405.5246916,Keypoint,LMC,,"[613.90405, 239.04224]",
2,3448971405.5246916,Keypoint,TL6ML,,"[674.3729, 22.18341]",
2,3448971405.5246916,Keypoint,BRArc,,"[951.6637, 532.5334]",
2,3448971405.5246916,Keypoint,BLArc,,"[581.05066, 520.7104]",
2,3448971405.5246916,Keypoint,TLC,,"[348.82062, 17.229473]",
2,3448971405.5246916,Keypoint,TRC,,"[1271.7643, 18.195984]",
2,3448971405.5246916,Keypoint,TR6MC,,"[920.8736, 39.0253]",
2,3448971405.5246916,Keypoint,BL6MC,,"[502.80185, 654.4584]",
3,9.381157636642456,Player,Switzerland,0.8561093,"[632.7936, 326.69922]",Switzerland
3,9.381157636642456,Player,Switzerland,0.85477203,"[1201.1626, 196.24808]",Switzerland
3,9.381157636642456,Player,France,0.8473728,"[1093.4893, 384.87735]",France
3,9.381157636642456,Player,France,0.8452096,"[1060.1931, 286.93787]",France
3,9.381157636642456,Ball,Ball,0.8433614,"[129.96378883774037, 352.69016714381246]",
3,9.381157636642456,Player,Switzerland,0.8416047,"[995.5639, 254.27765]",Switzerland
3,9.381157636642456,Player,Switzerland,0.84120405,"[974.4126, 161.23764]",Switzerland
3,9.381157636642456,Player,France,0.8409526,"[736.2947, 640.9437]",France
3,9.381157636642456,Player,France,0.8403373,"[710.5006, 291.9904]",France
3,9.381157636642456,Player,France,0.8371482,"[954.16187, 382.79688]",France
3,9.381157636642456,Player,Switzerland,0.8286249,"[843.2357, 367.64624]",Switzerland
3,9.381157636642456,Player,France,0.8269531,"[922.4332, 294.2912]",France
3,9.381157636642456,Player,France,0.8253214,"[497.77994, 316.13092]",France
3,9.381157636642456,Player,France,0.82511723,"[761.67596, 387.82898]",France
3,9.381157636642456,Player,Switzerland,0.82169855,"[176.90408, 334.87827]",Switzerland
3,9.381157636642456,Player,Switzerland,0.8119708,"[1043.4464, 384.98444]",Switzerland
3,9.381157636642456,Player,France,0.80005676,"[562.28906, 211.34814]",France
3,9.381157636642456,Player,Switzerland,0.7974656,"[738.6803, 212.87747]",Switzerland
3,9.381157636642456,Ball,Ball,0.7635237,"[129.96378883774037, 352.69016714381246]",
3,9.381157636642456,Player,Switzerland,0.7560154,"[818.3347, 68.35454]",Switzerland
3,9.381157636642456,Player,Switzerland,0.7341925,"[733.3241, 148.96445]",Switzerland
3,9.381157636642456,Player,France,0.7201481,"[527.2805, 372.30194]",France
3,9.381157636642456,Ball,Ball,0.6950505,"[129.96378883774037, 352.69016714381246]",
3,9.381157636642456,Keypoint,TR18ML,,"[1073.9158, 18.56044]",
3,9.381157636642456,Keypoint,LML,,"[166.32411, 227.03757]",
3,9.381157636642456,Keypoint,TL6ML,,"[676.191, 19.844116]",
3,9.381157636642456,Keypoint,TL18MC,,"[504.18878, 69.81572]",
3,9.381157636642456,Keypoint,BL18MC,,"[268.34042, 510.8808]",
3,9.381157636642456,Keypoint,RMC,,"[955.6098, 241.28467]",
3,9.381157636642456,Keypoint,TR6MC,,"[923.26373, 36.081314]",
3,9.381157636642456,Keypoint,TR6ML,,"[919.6809, 20.233124]",
3,9.381157636642456,Keypoint,TRArc,,"[901.1383, 73.457596]",
3,9.381157636642456,Keypoint,BLArc,,"[583.875, 517.1753]",
3,9.381157636642456,Keypoint,TL18ML,,"[531.35583, 17.335304]",
3,9.381157636642456,Keypoint,TL6MC,,"[671.98206, 35.124435]",
3,9.381157636642456,Keypoint,BR6MC,,"[1022.62146, 671.3136]",
3,9.381157636642456,Keypoint,BL6MC,,"[504.77173, 650.9265]",
3,9.381157636642456,Keypoint,BRArc,,"[954.4029, 529.12805]",
3,9.381157636642456,Keypoint,LMC,,"[616.45483, 235.53772]",
3,9.381157636642456,Keypoint,TLArc,,"[686.6577, 71.35832]",
3,9.381157636642456,Keypoint,TR18MC,,"[1098.1068, 77.8081]",
4,13.023787498474121,Player,Switzerland,0.8561743,"[632.78064, 326.6911]",Switzerland
4,13.023787498474121,Player,Switzerland,0.8558184,"[1201.1694, 196.26414]",Switzerland
4,13.023787498474121,Player,France,0.84703016,"[1060.198, 287.0019]",France
4,13.023787498474121,Ball,Ball,0.8432362,"[129.95584038373917, 352.6613115705016]",
4,13.023787498474121,Player,France,0.84144473,"[1093.4277, 384.85794]",France
4,13.023787498474121,Player,Switzerland,0.8410534,"[995.5292, 254.2472]",Switzerland
4,13.023787498474121,Player,France,0.8400512,"[710.4564, 291.99133]",France
4,13.023787498474121,Player,France,0.83974934,"[736.27844, 641.104]",France
4,13.023787498474121,Player,France,0.83824587,"[954.10583, 382.7564]",France
4,13.023787498474121,Player,Switzerland,0.8330596,"[974.2737, 161.25977]",Switzerland
4,13.023787498474121,Player,France,0.8281662,"[497.67163, 316.14435]",France
4,13.023787498474121,Player,Switzerland,0.8273499,"[843.2141, 367.65637]",Switzerland
4,13.023787498474121,Player,France,0.82585174,"[922.37146, 294.2764]",France
4,13.023787498474121,Player,France,0.82411975,"[761.73846, 387.90155]",France
4,13.023787498474121,Player,Switzerland,0.8153867,"[177.07507, 334.90625]",Switzerland
4,13.023787498474121,Player,Switzerland,0.8019905,"[1043.404, 385.06708]",Switzerland
4,13.023787498474121,Player,Switzerland,0.7916188,"[738.6846, 212.83762]",Switzerland
4,13.023787498474121,Player,France,0.78676236,"[562.63513, 211.41058]",France
4,13.023787498474121,Ball,Ball,0.7602714,"[129.95584038373917, 352.6613115705016]",
4,13.023787498474121,Player,Switzerland,0.75598705,"[818.3375, 68.3542]",Switzerland
4,13.023787498474121,Player,France,0.7446667,"[527.4108, 372.66248]",France
4,13.023787498474121,Player,Switzerland,0.74403226,"[733.29175, 148.846]",Switzerland
4,13.023787498474121,Ball,Ball,0.69458413,"[129.95584038373917, 352.6613115705016]",
4,13.023787498474121,Keypoint,TR18ML,,"[1073.8077, 18.561226]",
4,13.023787498474121,Keypoint,LML,,"[166.35466, 227.02347]",
4,13.023787498474121,Keypoint,TL6ML,,"[676.1182, 19.848686]",
4,13.023787498474121,Keypoint,TL18MC,,"[504.20325, 69.769]",
4,13.023787498474121,Keypoint,BL18MC,,"[268.22028, 510.8952]",
4,13.023787498474121,Keypoint,RMC,,"[955.645, 241.22867]",
4,13.023787498474121,Keypoint,TR6ML,,"[919.6815, 20.220703]",
4,13.023787498474121,Keypoint,TR6MC,,"[923.25806, 36.08952]",
4,13.023787498474121,Keypoint,BLArc,,"[583.187, 517.43036]",
4,13.023787498474121,Keypoint,TRArc,,"[901.1444, 73.45792]",
4,13.023787498474121,Keypoint,TL6MC,,"[671.98474, 35.101227]",
4,13.023787498474121,Keypoint,TL18ML,,"[531.32733, 17.409927]",
4,13.023787498474121,Keypoint,BR6MC,,"[1022.69275, 671.42456]",
4,13.023787498474121,Keypoint,BL6MC,,"[504.7069, 651.05914]",
4,13.023787498474121,Keypoint,BRArc,,"[954.3727, 529.2069]",
4,13.023787498474121,Keypoint,LMC,,"[616.3614, 235.42273]",
4,13.023787498474121,Keypoint,TLArc,,"[686.69653, 71.36832]",
5,16.946523189544678,Player,France,0.8679053,"[738.85034, 639.73553]",France
5,16.946523189544678,Player,Switzerland,0.8565145,"[739.51843, 210.1785]",Switzerland
5,16.946523189544678,Player,Switzerland,0.8562519,"[819.741, 65.184875]",Switzerland
5,16.946523189544678,Player,Switzerland,0.8536058,"[974.8788, 158.2218]",Switzerland
5,16.946523189544678,Player,Switzerland,0.8529659,"[997.3246, 251.76974]",Switzerland
5,16.946523189544678,Player,France,0.8504913,"[1061.4973, 284.59082]",France
5,16.946523189544678,Player,Switzerland,0.84824216,"[1043.6179, 382.7204]",Switzerland
5,16.946523189544678,Player,France,0.84349346,"[711.787, 288.61707]",France
5,16.946523189544678,Player,France,0.8394605,"[500.4211, 312.52887]",France
5,16.946523189544678,Player,France,0.8385025,"[953.9337, 380.601]",France
5,16.946523189544678,Player,Switzerland,0.837743,"[845.1647, 366.36627]",Switzerland
5,16.946523189544678,Player,France,0.83423495,"[1092.5527, 382.1975]",France
5,16.946523189544678,Player,Switzerland,0.83190334,"[635.4206, 325.744]",Switzerland
5,16.946523189544678,Player,France,0.8257526,"[763.81213, 386.55463]",France
5,16.946523189544678,Player,France,0.81553066,"[923.5448, 291.89246]",France
5,16.946523189544678,Player,France,0.8132119,"[563.5646, 207.36572]",France
5,16.946523189544678,Player,Switzerland,0.80405277,"[1202.3992, 193.3234]",Switzerland
5,16.946523189544678,Player,Switzerland,0.79050267,"[179.87755, 331.68097]",Switzerland
5,16.946523189544678,Player,France,0.7442236,"[534.20435, 370.96497]",France
5,16.946523189544678,Player,Switzerland,0.72577125,"[994.3676, 358.62997]",Switzerland
5,16.946523189544678,Player,Switzerland,0.71835357,"[735.83276, 146.14732]",Switzerland
5,16.946523189544678,Keypoint,TR18ML,,"[1075.8706, 15.261097]",
5,16.946523189544678,Keypoint,TR6ML,,"[921.8828, 16.215477]",
5,16.946523189544678,Keypoint,TL6ML,,"[678.4231, 15.133125]",
5,16.946523189544678,Keypoint,TL18MC,,"[505.93958, 66.11024]",
5,16.946523189544678,Keypoint,BL18MC,,"[269.96823, 507.6488]",
5,16.946523189544678,Keypoint,TR6MC,,"[925.303, 31.684708]",
5,16.946523189544678,Keypoint,BL6MC,,"[505.8302, 647.80884]",
5,16.946523189544678,Keypoint,RMC,,"[957.67346, 237.15012]",
5,16.946523189544678,Keypoint,TL6MC,,"[673.71094, 30.513725]",
5,16.946523189544678,Keypoint,LML,,"[168.69931, 222.33588]",
5,16.946523189544678,Keypoint,TL18ML,,"[534.5039, 13.53368]",
5,16.946523189544678,Keypoint,BLArc,,"[585.2179, 513.6527]",
5,16.946523189544678,Keypoint,BR6MC,,"[1024.4154, 667.9695]",
5,16.946523189544678,Keypoint,LMC,,"[618.25415, 231.87762]",
5,16.946523189544678,Keypoint,BRArc,,"[955.63196, 525.4905]",
6,19.27208948135376,Player,Switzerland,0.87797713,"[740.3002, 207.71394]",Switzerland
6,19.27208948135376,Player,Switzerland,0.8650565,"[821.57983, 61.878525]",Switzerland
6,19.27208948135376,Player,France,0.8587582,"[502.92603, 311.23148]",France
6,19.27208948135376,Player,France,0.85522825,"[741.6056, 638.75574]",France
6,19.27208948135376,Player,France,0.85245335,"[536.89233, 368.8543]",France
6,19.27208948135376,Player,Switzerland,0.8501401,"[975.58594, 154.4776]",Switzerland
6,19.27208948135376,Player,Switzerland,0.84980804,"[183.65463, 329.36774]",Switzerland
6,19.27208948135376,Player,Switzerland,0.8482609,"[1043.6057, 382.19165]",Switzerland
6,19.27208948135376,Player,Switzerland,0.8476209,"[995.9794, 357.49426]",Switzerland
6,19.27208948135376,Player,France,0.8466353,"[564.71655, 204.23145]",France
6,19.27208948135376,Player,Switzerland,0.8460279,"[1203.46, 191.82645]",Switzerland
6,19.27208948135376,Player,France,0.84562224,"[1062.8875, 282.8876]",France
6,19.27208948135376,Player,Switzerland,0.8399252,"[998.18164, 249.96243]",Switzerland
6,19.27208948135376,Player,France,0.8374925,"[953.6748, 381.09497]",France
6,19.27208948135376,Player,France,0.8358214,"[713.3792, 287.98367]",France
6,19.27208948135376,Ball,Ball,0.8335891,"[129.40176542511526, 355.840839053855]",
6,19.27208948135376,Player,Switzerland,0.8273174,"[846.09, 364.8769]",Switzerland
6,19.27208948135376,Player,France,0.8255624,"[1090.3616, 380.76764]",France
6,19.27208948135376,Ball,Ball,0.8079959,"[129.40176542511526, 355.840839053855]",
6,19.27208948135376,Player,Switzerland,0.8015111,"[736.05005, 143.22298]",Switzerland
6,19.27208948135376,Player,France,0.7905856,"[924.84766, 289.96942]",France
6,19.27208948135376,Player,Switzerland,0.76196164,"[638.4168, 324.81635]",Switzerland
6,19.27208948135376,Ball,Ball,0.7297092,"[129.40176542511526, 355.840839053855]",
6,19.27208948135376,Player,France,0.7120965,"[766.25244, 386.61234]",France
6,19.27208948135376,Keypoint,TL18MC,,"[508.3038, 63.316223]",
6,19.27208948135376,Keypoint,BL6MC,,"[507.65262, 644.39307]",
6,19.27208948135376,Keypoint,LMC,,"[620.1238, 228.61789]",
6,19.27208948135376,Keypoint,TR18ML,,"[1077.8868, 11.771694]",
6,19.27208948135376,Keypoint,TR6ML,,"[924.146, 13.235481]",
6,19.27208948135376,Keypoint,BR6MC,,"[1026.3733, 665.0979]",
6,19.27208948135376,Keypoint,TLArc,,"[690.337, 64.446686]",
6,19.27208948135376,Keypoint,TL18ML,,"[536.1681, 10.828635]",
6,19.27208948135376,Keypoint,LML,,"[170.22227, 220.01343]",
6,19.27208948135376,Keypoint,BRArc,,"[957.91504, 523.14075]",
6,19.27208948135376,Keypoint,BLArc,,"[587.0498, 510.8573]",
6,19.27208948135376,Keypoint,TRArc,,"[905.8411, 66.11948]",
6,19.27208948135376,Keypoint,TL6MC,,"[676.0488, 27.485146]",
6,19.27208948135376,Keypoint,RMC,,"[959.84717, 234.9798]",
7,25.652147531509403,Player,Switzerland,0.8685475,"[741.0614, 207.00647]",Switzerland
7,25.652147531509403,Player,Switzerland,0.8643217,"[997.0109, 356.91174]",Switzerland
7,25.652147531509403,Player,Switzerland,0.86121583,"[1204.6836, 190.237]",Switzerland
7,25.652147531509403,Player,Switzerland,0.8600592,"[1042.8921, 382.6423]",Switzerland
7,25.652147531509403,Player,France,0.856656,"[505.65582, 310.4549]",France
7,25.652147531509403,Player,Switzerland,0.8521145,"[975.90955, 152.621]",Switzerland
7,25.652147531509403,Player,France,0.84637237,"[952.829, 380.78497]",France
7,25.652147531509403,Player,France,0.8453703,"[565.66943, 202.19064]",France
7,25.652147531509403,Player,France,0.84076124,"[1064.017, 281.10132]",France
7,25.652147531509403,Player,Switzerland,0.83961546,"[822.9661, 58.749092]",Switzerland
7,25.652147531509403,Player,France,0.83883524,"[714.69104, 287.758]",France
7,25.652147531509403,Player,France,0.8377661,"[744.0056, 638.3384]",France
7,25.652147531509403,Player,Switzerland,0.83736295,"[999.2284, 248.45465]",Switzerland
7,25.652147531509403,Player,Switzerland,0.8321416,"[185.87997, 328.79514]",Switzerland
7,25.652147531509403,Ball,Ball,0.83097976,"[131.27341813075415, 360.78527496656574]",
7,25.652147531509403,Player,France,0.82988214,"[1089.2583, 380.41623]",France
7,25.652147531509403,Player,Switzerland,0.8201174,"[846.9127, 363.39374]",Switzerland
7,25.652147531509403,Player,France,0.81534064,"[540.6859, 367.66498]",France
7,25.652147531509403,Ball,Ball,0.8075035,"[131.27341813075415, 360.78527496656574]",
7,25.652147531509403,Player,Switzerland,0.80101043,"[736.17993, 140.41614]",Switzerland
7,25.652147531509403,Ball,Ball,0.7340713,"[131.27341813075415, 360.78527496656574]",
7,25.652147531509403,Keypoint,TL18MC,,"[510.7296, 59.282104]",
7,25.652147531509403,Keypoint,RMC,,"[961.8917, 231.45985]",
7,25.652147531509403,Keypoint,TR6MC,,"[929.2478, 25.415535]",
7,25.652147531509403,Keypoint,BL18MC,,"[273.7726, 500.95898]",
7,25.652147531509403,Keypoint,BR6MC,,"[1027.6927, 662.4816]",
7,25.652147531509403,Keypoint,BL6MC,,"[509.61572, 641.6266]",
7,25.652147531509403,Keypoint,TR18ML,,"[1079.9963, 9.859976]",
7,25.652147531509403,Keypoint,BLArc,,"[588.5613, 507.79395]",
7,25.652147531509403,Keypoint,TL6MC,,"[678.2406, 24.339626]",
7,25.652147531509403,Keypoint,LML,,"[172.14937, 217.16867]",
7,25.652147531509403,Keypoint,LMC,,"[621.9665, 225.67667]",
7,25.652147531509403,Keypoint,TLArc,,"[692.78516, 61.406433]",
7,25.652147531509403,Keypoint,TRArc,,"[907.494, 63.34575]",
7,25.652147531509403,Keypoint,BRArc,,"[959.74915, 520.3208]",
8,27.410295486450195,Player,Switzerland,0.8662533,"[1042.4777, 382.59488]",Switzerland
8,27.410295486450195,Player,France,0.8578677,"[745.61975, 636.68884]",France
8,27.410295486450195,Player,Switzerland,0.85694003,"[998.1106, 355.35822]",Switzerland
8,27.410295486450195,Player,Switzerland,0.8568603,"[741.92175, 205.01828]",Switzerland
8,27.410295486450195,Player,Switzerland,0.85219693,"[976.3813, 149.75491]",Switzerland
8,27.410295486450195,Player,Switzerland,0.85185546,"[1205.6528, 188.65451]",Switzerland
8,27.410295486450195,Player,Switzerland,0.85125387,"[644.1669, 321.18652]",Switzerland
8,27.410295486450195,Player,France,0.84541625,"[566.4343, 199.67136]",France
8,27.410295486450195,Player,Switzerland,0.8439431,"[999.9232, 247.13135]",Switzerland
8,27.410295486450195,Player,France,0.8426518,"[951.7855, 380.67]",France
8,27.410295486450195,Player,Switzerland,0.83995944,"[824.69885, 56.23578]",Switzerland
8,27.410295486450195,Player,France,0.83834964,"[1064.8969, 279.10052]",France
8,27.410295486450195,Player,France,0.8380308,"[715.31177, 286.9259]",France
8,27.410295486450195,Ball,Ball,0.8290322,"[131.88859696110003, 359.42469810811286]",
8,27.410295486450195,Player,Switzerland,0.8136914,"[188.53546, 328.57303]",Switzerland
8,27.410295486450195,Player,Switzerland,0.81016445,"[847.86224, 363.04504]",Switzerland
8,27.410295486450195,Player,Switzerland,0.80793613,"[1087.2825, 380.37732]",Switzerland
8,27.410295486450195,Player,France,0.77898085,"[769.5746, 384.0542]",France
8,27.410295486450195,Player,Switzerland,0.77154565,"[736.2168, 137.9465]",Switzerland
8,27.410295486450195,Ball,Ball,0.7676907,"[131.88859696110003, 359.42469810811286]",
8,27.410295486450195,Player,France,0.7634101,"[509.40863, 310.0645]",France
8,27.410295486450195,Player,France,0.7629561,"[545.3043, 365.04004]",France
8,27.410295486450195,Ball,Ball,0.75702477,"[131.88859696110003, 359.42469810811286]",
8,27.410295486450195,Keypoint,BR6MC,,"[1028.8617, 660.2566]",
8,27.410295486450195,Keypoint,RMC,,"[963.7229, 228.4864]",
8,27.410295486450195,Keypoint,BL6MC,,"[510.69153, 638.3588]",
8,27.410295486450195,Keypoint,BL18MC,,"[274.85852, 497.7494]",
8,27.410295486450195,Keypoint,LML,,"[173.7817, 213.57402]",
8,27.410295486450195,Keypoint,BLArc,,"[589.87256, 505.281]",
8,27.410295486450195,Keypoint,TL18MC,,"[511.72345, 56.508125]",
8,27.410295486450195,Keypoint,TRArc,,"[909.70593, 60.289795]",
8,27.410295486450195,Keypoint,TLArc,,"[693.3214, 58.69281]",
8,27.410295486450195,Keypoint,TR6MC,,"[931.0487, 23.228348]",
8,27.410295486450195,Keypoint,BRArc,,"[960.8987, 517.61755]",
9,29.46191811561585,Player,France,0.86888784,"[747.89636, 634.68994]",France
9,29.46191811561585,Player,Switzerland,0.8647708,"[1041.3853, 383.135]",Switzerland
9,29.46191811561585,Player,Switzerland,0.8639604,"[741.9757, 203.07703]",Switzerland
9,29.46191811561585,Player,Switzerland,0.8604998,"[646.73596, 319.65277]",Switzerland
9,29.46191811561585,Player,Switzerland,0.85811377,"[976.4076, 148.35399]",Switzerland
9,29.46191811561585,Player,Switzerland,0.8567487,"[998.83325, 354.51562]",Switzerland
9,29.46191811561585,Player,Switzerland,0.85148644,"[1206.2046, 186.37843]",Switzerland
9,29.46191811561585,Player,France,0.84534407,"[950.4768, 380.37762]",France
9,29.46191811561585,Player,Switzerland,0.84419554,"[1000.64124, 245.29721]",Switzerland
9,29.46191811561585,Player,France,0.8437096,"[566.6969, 197.87341]",France
9,29.46191811561585,Player,Switzerland,0.83654714,"[825.70807, 53.5959]",Switzerland
9,29.46191811561585,Player,France,0.8364232,"[1065.8318, 278.04367]",France
9,29.46191811561585,Ball,Ball,0.8315064,"[131.92403040810476, 358.9531836977652]",
9,29.46191811561585,Player,Switzerland,0.8048008,"[848.067, 362.41776]",Switzerland
9,29.46191811561585,Player,France,0.80093694,"[1086.6819, 380.3689]",France
9,29.46191811561585,Player,France,0.7990543,"[770.4812, 382.674]",France
9,29.46191811561585,Player,Switzerland,0.7734699,"[551.01575, 365.59735]",Switzerland
9,29.46191811561585,Player,Switzerland,0.7676375,"[190.57701, 328.39972]",Switzerland
9,29.46191811561585,Ball,Ball,0.7407119,"[131.92403040810476, 358.9531836977652]",
9,29.46191811561585,Player,France,0.7360013,"[898.26196, 204.401]",France
9,29.46191811561585,Ball,Ball,0.725949,"[131.92403040810476, 358.9531836977652]",
9,29.46191811561585,Player,France,0.7172746,"[716.154, 286.0666]",France
9,29.46191811561585,Player,Switzerland,0.67153466,"[736.2275, 136.3109]",Switzerland
9,29.46191811561585,Keypoint,TL18MC,,"[513.11194, 54.375595]",
9,29.46191811561585,Keypoint,BR6MC,,"[1030.0793, 658.6642]",
9,29.46191811561585,Keypoint,TRArc,,"[911.06116, 58.50238]",
9,29.46191811561585,Keypoint,RMC,,"[965.1416, 226.79373]",
9,29.46191811561585,Keypoint,BL6MC,,"[512.1976, 636.3734]",
9,29.46191811561585,Keypoint,TL6MC,,"[681.0682, 19.155045]",
9,29.46191811561585,Keypoint,BL18MC,,"[276.8443, 495.7956]",
9,29.46191811561585,Keypoint,TR6MC,,"[933.20557, 20.415504]",
9,29.46191811561585,Keypoint,BLArc,,"[591.3959, 503.0929]",
9,29.46191811561585,Keypoint,BRArc,,"[962.1463, 515.84546]",
9,29.46191811561585,Keypoint,LML,,"[175.22067, 211.07506]",
9,29.46191811561585,Keypoint,LMC,,"[624.5521, 221.2438]",
10,36.9219970703125,Player,France,0.86878836,"[747.9083, 634.6856]",France
10,36.9219970703125,Player,Switzerland,0.86463994,"[1041.407, 383.12457]",Switzerland
10,36.9219970703125,Player,Switzerland,0.8643263,"[741.97424, 203.07883]",Switzerland
10,36.9219970703125,Player,Switzerland,0.86052,"[646.74896, 319.65634]",Switzerland
10,36.9219970703125,Player,Switzerland,0.85800093,"[976.42804, 148.3778]",Switzerland
10,36.9219970703125,Player,Switzerland,0.8558063,"[998.81445, 354.5076]",Switzerland
10,36.9219970703125,Player,Switzerland,0.85177696,"[1206.2356, 186.37796]",Switzerland
10,36.9219970703125,Player,France,0.84487796,"[950.47034, 380.3802]",France
10,36.9219970703125,Player,Switzerland,0.8441292,"[1000.6464, 245.30872]",Switzerland
10,36.9219970703125,Player,France,0.8437185,"[566.6913, 197.87534]",France
10,36.9219970703125,Player,Switzerland,0.8364699,"[825.69977, 53.610626]",Switzerland
10,36.9219970703125,Player,France,0.83643717,"[1065.8383, 278.03693]",France
10,36.9219970703125,Ball,Ball,0.83118206,"[131.92371372918387, 358.95851771703445]",
10,36.9219970703125,Player,Switzerland,0.8047619,"[848.06384, 362.39642]",Switzerland
10,36.9219970703125,Player,France,0.79893637,"[770.4752, 382.65204]",France
