Frame,Time (s),Object,Label,Confidence,"Position (x, y)",Team
1,0.03333333333333333,Player,Switzerland,0.8733922,"[1501.8372, 478.64822]",Switzerland
1,0.03333333333333333,Player,France,0.86692,"[1458.8636, 981.2921]",France
1,0.03333333333333333,Player,Switzerland,0.8650197,"[2081.623, 237.59212]",Switzerland
1,0.03333333333333333,Player,France,0.8570967,"[1846.7368, 1706.1746]",France
1,0.03333333333333333,Player,Switzerland,0.85321736,"[1950.0112, 621.4544]",Switzerland
1,0.03333333333333333,Player,France,0.84758955,"[2653.7124, 652.14276]",France
1,0.03333333333333333,Player,Switzerland,0.84265804,"[1781.1829, 486.04504]",Switzerland
1,0.03333333333333333,Player,Switzerland,0.83699197,"[1544.394, 674.8146]",Switzerland
1,0.03333333333333333,Player,France,0.8270151,"[833.6571, 875.35]",France
1,0.03333333333333333,Player,France,0.8223345,"[2600.4202, 948.359]",France
1,0.03333333333333333,Player,France,0.82229203,"[1455.4979, 775.1338]",France
1,0.03333333333333333,Player,Switzerland,0.8210003,"[1353.7445, 497.0027]",Switzerland
1,0.03333333333333333,Player,Switzerland,0.818411,"[2188.9268, 834.4674]",Switzerland
1,0.03333333333333333,Player,France,0.8123676,"[2156.2664, 922.3501]",France
1,0.03333333333333333,Player,France,0.8051367,"[1616.5232, 736.3684]",France
1,0.03333333333333333,Player,Switzerland,0.8005993,"[2411.745, 569.66724]",Switzerland
1,0.03333333333333333,Player,France,0.7481175,"[1695.3457, 636.69073]",France
1,0.03333333333333333,Player,Switzerland,0.73201936,"[1157.8187, 802.8326]",Switzerland
1,0.03333333333333333,Player,France,0.7071687,"[1084.154, 549.88074]",France
1,0.03333333333333333,Player,Switzerland,0.69103557,"[1724.421, 724.3235]",Switzerland
1,0.03333333333333333,Keypoint,TL18MC,,"[1187.1293, 343.13928]",
1,0.03333333333333333,Keypoint,TR18ML,,"[2936.0874, 166.58894]",
1,0.03333333333333333,Keypoint,LMC,,"[1551.0522, 855.4292]",
1,0.03333333333333333,Keypoint,BLArc,,"[1463.4468, 1742.5079]",
1,0.03333333333333333,Keypoint,TL18ML,,"[1273.6726, 177.90358]",
1,0.03333333333333333,Keypoint,TR18MC,,"[3010.7788, 333.1933]",
1,0.03333333333333333,Keypoint,BR18MC,,"[3670.6274, 1772.711]",
1,0.03333333333333333,Keypoint,TL6ML,,"[1725.3054, 176.67723]",
1,0.03333333333333333,Keypoint,TLArc,,"[1761.0509, 339.7718]",
1,0.03333333333333333,Keypoint,LML,,"[109.25583, 854.3435]",
1,0.03333333333333333,Keypoint,RMC,,"[2602.3894, 852.8234]",
1,0.03333333333333333,Keypoint,TLC,,"[698.6088, 168.32996]",
1,0.03333333333333333,Keypoint,TR6ML,,"[2474.712, 173.72461]",
1,0.03333333333333333,Keypoint,BL18MC,,"[451.3525, 1753.333]",
1,0.03333333333333333,Keypoint,TR6MC,,"[2482.2744, 224.89806]",
1,0.03333333333333333,Keypoint,TL6MC,,"[1710.7423, 227.432]",
2,3449197249.4465036,Player,France,0.8702187,"[1458.5732, 985.7212]",France
2,3449197249.4465036,Player,Switzerland,0.86953855,"[1547.9008, 676.4342]",Switzerland
2,3449197249.4465036,Player,Switzerland,0.86830896,"[1948.1714, 626.9197]",Switzerland
2,3449197249.4465036,Player,Switzerland,0.85596853,"[2082.2148, 243.31339]",Switzerland
2,3449197249.4465036,Player,Switzerland,0.8528033,"[1500.5481, 480.4171]",Switzerland
2,3449197249.4465036,Player,France,0.8475712,"[2663.4058, 657.29596]",France
2,3449197249.4465036,Player,France,0.84522533,"[1846.7048, 1712.075]",France
2,3449197249.4465036,Player,France,0.84515697,"[2603.4976, 950.4241]",France
2,3449197249.4465036,Player,France,0.8399982,"[1454.7422, 779.12646]",France
2,3449197249.4465036,Player,France,0.829486,"[830.35925, 879.6719]",France
2,3449197249.4465036,Player,Switzerland,0.8289941,"[1781.8033, 487.88574]",Switzerland
2,3449197249.4465036,Player,France,0.82317114,"[2156.532, 926.29675]",France
2,3449197249.4465036,Player,Switzerland,0.82073855,"[2188.9316, 836.4897]",Switzerland
2,3449197249.4465036,Player,France,0.8195387,"[1615.2009, 742.17957]",France
2,3449197249.4465036,Player,France,0.8194452,"[1354.2308, 499.1465]",France
2,3449197249.4465036,Player,Switzerland,0.80060405,"[2412.598, 574.1074]",Switzerland
2,3449197249.4465036,Player,Switzerland,0.7948573,"[1159.2383, 805.4646]",Switzerland
2,3449197249.4465036,Player,Switzerland,0.75771785,"[1830.5642, 1007.68866]",Switzerland
2,3449197249.4465036,Player,France,0.7574953,"[1698.5951, 643.29114]",France
2,3449197249.4465036,Player,France,0.6663004,"[1082.007, 552.47705]",France
2,3449197249.4465036,Keypoint,TR18ML,,"[2938.019, 170.09418]",
2,3449197249.4465036,Keypoint,TL18MC,,"[1187.0381, 345.9612]",
2,3449197249.4465036,Keypoint,TR18MC,,"[3013.1833, 338.45776]",
2,3449197249.4465036,Keypoint,LMC,,"[1550.7441, 861.7103]",
2,3449197249.4465036,Keypoint,TL6ML,,"[1724.6927, 180.47264]",
2,3449197249.4465036,Keypoint,BR18MC,,"[3673.982, 1781.5488]",
2,3449197249.4465036,Keypoint,TL18ML,,"[1272.2332, 182.00967]",
2,3449197249.4465036,Keypoint,BLArc,,"[1462.1177, 1748.5833]",
2,3449197249.4465036,Keypoint,TLC,,"[695.58514, 172.3619]",
2,3449197249.4465036,Keypoint,BRArc,,"[2619.9863, 1756.5751]",
2,3449197249.4465036,Keypoint,RMC,,"[2603.7163, 859.86017]",
2,3449197249.4465036,Keypoint,TLArc,,"[1761.1102, 343.39844]",
2,3449197249.4465036,Keypoint,TR6ML,,"[2475.5342, 177.1496]",
2,3449197249.4465036,Keypoint,BL18MC,,"[446.99313, 1760.6396]",
2,3449197249.4465036,Keypoint,LML,,"[101.93942, 861.5726]",
2,3449197249.4465036,Keypoint,TL6MC,,"[1708.8618, 229.62383]",
2,3449197249.4465036,Keypoint,TR6MC,,"[2483.4673, 228.5268]",
3,7.77335786819458,Player,France,0.87656564,"[1458.2507, 991.21124]",France
3,7.77335786819458,Player,France,0.85561275,"[1453.819, 782.95605]",France
3,7.77335786819458,Player,Switzerland,0.85280997,"[2082.0872, 241.38762]",Switzerland
3,7.77335786819458,Player,Switzerland,0.851536,"[1944.6919, 633.0504]",Switzerland
3,7.77335786819458,Player,France,0.8508177,"[1845.9254, 1718.4924]",France
3,7.77335786819458,Player,France,0.84846,"[2608.9072, 952.88074]",France
3,7.77335786819458,Player,France,0.84830564,"[1614.2853, 744.6022]",France
3,7.77335786819458,Player,France,0.84515643,"[2672.8408, 661.72925]",France
3,7.77335786819458,Player,Switzerland,0.84509265,"[1551.7537, 679.4746]",Switzerland
3,7.77335786819458,Player,Switzerland,0.8445514,"[2413.421, 577.14954]",Switzerland
3,7.77335786819458,Player,France,0.84329814,"[827.96796, 884.48987]",France
3,7.77335786819458,Player,Switzerland,0.82594365,"[1782.1483, 492.74432]",Switzerland
3,7.77335786819458,Player,Switzerland,0.8253702,"[1160.5735, 809.3227]",Switzerland
3,7.77335786819458,Player,Switzerland,0.81463945,"[2188.5469, 840.29224]",Switzerland
3,7.77335786819458,Player,France,0.81401944,"[1354.7391, 502.37958]",France
3,7.77335786819458,Player,Switzerland,0.812947,"[1832.2042, 1011.92865]",Switzerland
3,7.77335786819458,Player,France,0.8085615,"[2157.0996, 929.4448]",France
3,7.77335786819458,Player,Switzerland,0.80278045,"[1499.0824, 479.9125]",Switzerland
3,7.77335786819458,Player,France,0.7904099,"[1700.7345, 649.7754]",France
3,7.77335786819458,Keypoint,TR18ML,,"[2940.1865, 172.70892]",
3,7.77335786819458,Keypoint,TL18MC,,"[1184.4036, 350.79474]",
3,7.77335786819458,Keypoint,TR18MC,,"[3014.4949, 342.14056]",
3,7.77335786819458,Keypoint,LMC,,"[1549.8934, 866.2262]",
3,7.77335786819458,Keypoint,BR18MC,,"[3678.9038, 1787.9111]",
3,7.77335786819458,Keypoint,TLC,,"[692.4397, 176.5484]",
3,7.77335786819458,Keypoint,TL6ML,,"[1724.886, 182.36002]",
3,7.77335786819458,Keypoint,BLArc,,"[1458.9255, 1756.4573]",
3,7.77335786819458,Keypoint,TLArc,,"[1761.7566, 348.3674]",
3,7.77335786819458,Keypoint,TL18ML,,"[1271.7498, 183.58095]",
3,7.77335786819458,Keypoint,BL18MC,,"[442.65887, 1767.4006]",
3,7.77335786819458,Keypoint,TR6ML,,"[2476.04, 181.0757]",
3,7.77335786819458,Keypoint,TL6MC,,"[1708.1133, 232.81966]",
3,7.77335786819458,Keypoint,RMC,,"[2605.1633, 863.2511]",
3,7.77335786819458,Keypoint,BRArc,,"[2622.211, 1763.421]",
3,7.77335786819458,Keypoint,TR6MC,,"[2485.8755, 232.3206]",
3,7.77335786819458,Keypoint,LML,,"[98.700226, 866.71655]",
4,10.013115882873535,Player,France,0.8777539,"[1457.5797, 996.02313]",France
4,10.013115882873535,Player,France,0.8642034,"[1453.4095, 788.84106]",France
4,10.013115882873535,Player,Switzerland,0.8601884,"[1553.5034, 681.6847]",Switzerland
4,10.013115882873535,Player,France,0.8501631,"[2612.69, 955.83124]",France
4,10.013115882873535,Player,France,0.84989077,"[1611.977, 750.4944]",France
4,10.013115882873535,Player,Switzerland,0.84755445,"[2413.9956, 579.3876]",Switzerland
4,10.013115882873535,Player,Switzerland,0.84424925,"[2083.1987, 243.82872]",Switzerland
4,10.013115882873535,Player,France,0.84097654,"[1846.6099, 1726.0774]",France
4,10.013115882873535,Player,Switzerland,0.83962446,"[1162.2417, 810.649]",Switzerland
4,10.013115882873535,Player,Switzerland,0.83604383,"[1833.0509, 1016.93024]",Switzerland
4,10.013115882873535,Player,France,0.82810616,"[823.55786, 889.0086]",France
4,10.013115882873535,Player,Switzerland,0.8227382,"[2189.269, 843.19006]",Switzerland
4,10.013115882873535,Player,France,0.8146157,"[2157.7979, 933.946]",France
4,10.013115882873535,Player,Switzerland,0.81211895,"[1782.5513, 495.05267]",Switzerland
4,10.013115882873535,Player,Switzerland,0.8110962,"[1943.6193, 638.42285]",Switzerland
4,10.013115882873535,Player,France,0.8046185,"[1355.8772, 504.25342]",France
4,10.013115882873535,Player,France,0.7925839,"[1704.2362, 656.9178]",France
4,10.013115882873535,Player,Switzerland,0.745482,"[1498.5474, 482.69745]",Switzerland
4,10.013115882873535,Player,France,0.68826777,"[2681.8354, 668.4413]",France
4,10.013115882873535,Player,France,0.658256,"[1082.0356, 559.00854]",France
4,10.013115882873535,Keypoint,TR18MC,,"[3016.5962, 344.09665]",
4,10.013115882873535,Keypoint,TL18MC,,"[1184.2861, 354.10208]",
4,10.013115882873535,Keypoint,TR18ML,,"[2942.6482, 175.7761]",
4,10.013115882873535,Keypoint,TLC,,"[687.04395, 179.61946]",
4,10.013115882873535,Keypoint,LMC,,"[1549.1643, 868.74774]",
4,10.013115882873535,Keypoint,BR18MC,,"[3682.4436, 1795.4854]",
4,10.013115882873535,Keypoint,TLArc,,"[1759.0422, 352.7398]",
4,10.013115882873535,Keypoint,TL6ML,,"[1723.9808, 188.65234]",
4,10.013115882873535,Keypoint,TL18ML,,"[1269.4498, 187.76321]",
4,10.013115882873535,Keypoint,TR6ML,,"[2477.1404, 184.17691]",
4,10.013115882873535,Keypoint,TR6MC,,"[2486.8398, 235.55994]",
4,10.013115882873535,Keypoint,BL18MC,,"[437.5361, 1773.816]",
4,10.013115882873535,Keypoint,RMC,,"[2606.7446, 868.7646]",
4,10.013115882873535,Keypoint,BLArc,,"[1459.448, 1763.4885]",
4,10.013115882873535,Keypoint,TL6MC,,"[1707.8683, 235.00067]",
4,10.013115882873535,Keypoint,TRArc,,"[2423.1128, 352.7309]",
4,10.013115882873535,Keypoint,BRArc,,"[2624.8389, 1770.8463]",
5,15.053925514221193,Player,France,0.8786547,"[1457.6179, 996.09045]",France
5,15.053925514221193,Player,France,0.8618974,"[1453.1685, 788.84125]",France
5,15.053925514221193,Player,Switzerland,0.8571469,"[1553.9839, 681.6649]",Switzerland
5,15.053925514221193,Player,France,0.8518245,"[2612.7935, 955.8844]",France
5,15.053925514221193,Player,Switzerland,0.8507332,"[2414.2158, 579.4409]",Switzerland
5,15.053925514221193,Player,France,0.84939086,"[1612.1228, 750.2027]",France
5,15.053925514221193,Player,Switzerland,0.8469672,"[2083.2607, 243.70985]",Switzerland
5,15.053925514221193,Player,Switzerland,0.8436304,"[1162.219, 811.00464]",Switzerland
5,15.053925514221193,Player,France,0.8390821,"[1846.607, 1726.181]",France
5,15.053925514221193,Player,Switzerland,0.8363689,"[1833.0502, 1016.5624]",Switzerland
5,15.053925514221193,Player,France,0.8277959,"[823.5864, 888.9626]",France
5,15.053925514221193,Player,Switzerland,0.8197981,"[2188.981, 843.47424]",Switzerland
5,15.053925514221193,Player,France,0.8137018,"[2157.8955, 933.90216]",France
5,15.053925514221193,Player,Switzerland,0.81263274,"[1943.7587, 638.59607]",Switzerland
5,15.053925514221193,Player,Switzerland,0.8075929,"[1782.6555, 495.0227]",Switzerland
5,15.053925514221193,Player,France,0.8040927,"[1355.783, 504.49347]",France
5,15.053925514221193,Player,France,0.79314256,"[1704.1538, 656.9244]",France
5,15.053925514221193,Player,Switzerland,0.7390468,"[1498.7854, 482.94214]",Switzerland
5,15.053925514221193,Player,France,0.6771328,"[2681.393, 668.17883]",France
5,15.053925514221193,Player,France,0.6563742,"[1082.1023, 559.10205]",France
5,15.053925514221193,Keypoint,TR18MC,,"[3016.8955, 344.16925]",
5,15.053925514221193,Keypoint,TL18MC,,"[1184.0846, 354.50702]",
5,15.053925514221193,Keypoint,TR18ML,,"[2942.6396, 175.82442]",
5,15.053925514221193,Keypoint,TLC,,"[687.0856, 179.69797]",
5,15.053925514221193,Keypoint,BR18MC,,"[3682.2915, 1795.6548]",
5,15.053925514221193,Keypoint,LMC,,"[1549.2136, 868.8959]",
5,15.053925514221193,Keypoint,TLArc,,"[1760.1733, 352.90036]",
5,15.053925514221193,Keypoint,TL6ML,,"[1723.8673, 188.59906]",
5,15.053925514221193,Keypoint,TL18ML,,"[1269.7479, 187.94092]",
5,15.053925514221193,Keypoint,TR6ML,,"[2477.147, 184.21028]",
5,15.053925514221193,Keypoint,RMC,,"[2606.728, 868.7366]",
5,15.053925514221193,Keypoint,TR6MC,,"[2486.8647, 235.5892]",
5,15.053925514221193,Keypoint,BL18MC,,"[437.3313, 1773.7705]",
5,15.053925514221193,Keypoint,BLArc,,"[1459.4878, 1763.4745]",
5,15.053925514221193,Keypoint,TL6MC,,"[1707.706, 235.20992]",
5,15.053925514221193,Keypoint,TRArc,,"[2423.1304, 352.7947]",
5,15.053925514221193,Keypoint,BRArc,,"[2623.4197, 1770.7284]",
6,16.739819526672363,Player,Switzerland,0.8643689,"[1162.6799, 814.2569]",Switzerland
6,16.739819526672363,Player,France,0.8621016,"[1457.7759, 1000.90967]",France
6,16.739819526672363,Player,Switzerland,0.8544992,"[2415.773, 581.6415]",Switzerland
6,16.739819526672363,Player,France,0.849378,"[1452.1204, 792.8833]",France
6,16.739819526672363,Player,Switzerland,0.84857917,"[1834.8757, 1019.02295]",Switzerland
6,16.739819526672363,Player,Switzerland,0.8455757,"[2083.5806, 245.97058]",Switzerland
6,16.739819526672363,Player,France,0.8446343,"[2615.3252, 959.4143]",France
6,16.739819526672363,Player,Switzerland,0.8336931,"[1558.3843, 684.662]",Switzerland
6,16.739819526672363,Player,Switzerland,0.83260834,"[2190.2646, 846.14594]",Switzerland
6,16.739819526672363,Player,France,0.82616043,"[1846.6868, 1733.306]",France
6,16.739819526672363,Player,France,0.8135657,"[2159.075, 936.0758]",France
6,16.739819526672363,Player,France,0.8090717,"[1609.6366, 754.8499]",France
6,16.739819526672363,Player,Switzerland,0.8084033,"[1942.6531, 643.0287]",Switzerland
6,16.739819526672363,Player,France,0.7903069,"[821.4079, 893.86743]",France
6,16.739819526672363,Player,France,0.78947806,"[1355.4863, 507.50317]",France
6,16.739819526672363,Player,Switzerland,0.7845226,"[1496.7334, 485.02112]",Switzerland
6,16.739819526672363,Player,France,0.7784053,"[1708.3634, 668.67584]",France
6,16.739819526672363,Player,Switzerland,0.7201559,"[1782.7383, 500.93912]",Switzerland
6,16.739819526672363,Player,Switzerland,0.68911254,"[1737.3589, 726.0502]",Switzerland
6,16.739819526672363,Player,France,0.6676796,"[1079.4954, 562.8275]",France
6,16.739819526672363,Keypoint,TR18MC,,"[3018.438, 348.09705]",
6,16.739819526672363,Keypoint,TLC,,"[684.9599, 184.07315]",
6,16.739819526672363,Keypoint,BR18MC,,"[3688.0862, 1802.889]",
6,16.739819526672363,Keypoint,LMC,,"[1546.865, 874.5282]",
6,16.739819526672363,Keypoint,TR6MC,,"[2486.7002, 239.67581]",
6,16.739819526672363,Keypoint,TLArc,,"[1756.4067, 356.85938]",
6,16.739819526672363,Keypoint,TL18ML,,"[1268.3315, 192.70976]",
6,16.739819526672363,Keypoint,RMC,,"[2607.9282, 874.45844]",
6,16.739819526672363,Keypoint,TR18ML,,"[2946.4536, 181.31654]",
6,16.739819526672363,Keypoint,BL18MC,,"[436.71625, 1780.6732]",
6,16.739819526672363,Keypoint,TL18MC,,"[1184.7999, 358.24118]",
6,16.739819526672363,Keypoint,TRArc,,"[2423.4614, 356.16266]",
6,16.739819526672363,Keypoint,TR6ML,,"[2477.9402, 188.18289]",
6,16.739819526672363,Keypoint,TL6MC,,"[1706.5583, 238.862]",
6,16.739819526672363,Keypoint,LML,,"[90.61845, 872.21063]",
6,16.739819526672363,Keypoint,BLArc,,"[1456.658, 1770.3823]",
6,16.739819526672363,Keypoint,BRArc,,"[2626.3496, 1777.8062]",
6,16.739819526672363,Keypoint,TL6ML,,"[1724.96, 191.98553]",
7,21.611163854599,Player,Switzerland,0.8794576,"[1164.917, 817.9332]",Switzerland
7,21.611163854599,Player,France,0.8648768,"[818.5289, 898.70984]",France
7,21.611163854599,Player,France,0.85428536,"[1458.7327, 1005.2816]",France
7,21.611163854599,Player,Switzerland,0.8530383,"[1836.5782, 1022.1528]",Switzerland
7,21.611163854599,Player,Switzerland,0.8510723,"[2416.9893, 585.0368]",Switzerland
7,21.611163854599,Player,France,0.8488851,"[2619.4468, 961.63385]",France
7,21.611163854599,Player,Switzerland,0.84013915,"[1941.801, 647.4448]",Switzerland
7,21.611163854599,Player,France,0.83928823,"[1451.3965, 797.70593]",France
7,21.611163854599,Player,Switzerland,0.83136123,"[2083.302, 250.11172]",Switzerland
7,21.611163854599,Player,Switzerland,0.82770467,"[2191.4663, 848.17944]",Switzerland
7,21.611163854599,Player,France,0.82646024,"[1846.073, 1740.3475]",France
7,21.611163854599,Player,France,0.8239325,"[2160.4976, 940.8773]",France
7,21.611163854599,Player,Switzerland,0.8238703,"[1494.9388, 485.53497]",Switzerland
7,21.611163854599,Player,France,0.82338554,"[1711.815, 669.3397]",France
7,21.611163854599,Player,France,0.80802596,"[1606.2979, 757.9563]",France
7,21.611163854599,Player,Switzerland,0.7798266,"[1564.6044, 689.0243]",Switzerland
7,21.611163854599,Player,France,0.77827513,"[1355.1106, 511.38556]",France
7,21.611163854599,Player,Switzerland,0.7564351,"[1739.1831, 729.89905]",Switzerland
7,21.611163854599,Player,France,0.7105257,"[2692.0024, 676.73065]",France
7,21.611163854599,Keypoint,TR18MC,,"[3022.1616, 354.5235]",
7,21.611163854599,Keypoint,LMC,,"[1546.0023, 880.8458]",
7,21.611163854599,Keypoint,TLC,,"[680.1858, 189.89612]",
7,21.611163854599,Keypoint,BR18MC,,"[3692.4258, 1810.8237]",
7,21.611163854599,Keypoint,TL18MC,,"[1181.7351, 362.76215]",
7,21.611163854599,Keypoint,TL6ML,,"[1721.4033, 196.21875]",
7,21.611163854599,Keypoint,TL18ML,,"[1267.0061, 196.47437]",
7,21.611163854599,Keypoint,LML,,"[88.67734, 876.70825]",
7,21.611163854599,Keypoint,RMC,,"[2609.5144, 877.7298]",
7,21.611163854599,Keypoint,TL6MC,,"[1708.5209, 244.51263]",
7,21.611163854599,Keypoint,BL18MC,,"[433.3235, 1788.772]",
7,21.611163854599,Keypoint,TR18ML,,"[2947.255, 185.0652]",
7,21.611163854599,Keypoint,TR6MC,,"[2488.5532, 241.25235]",
7,21.611163854599,Keypoint,TLArc,,"[1758.7343, 361.2588]",
7,21.611163854599,Keypoint,BLArc,,"[1453.9199, 1777.0759]",
7,21.611163854599,Keypoint,TR6ML,,"[2479.1304, 191.31212]",
7,21.611163854599,Keypoint,BRArc,,"[2628.5542, 1783.3685]",
7,21.611163854599,Keypoint,TRArc,,"[2423.5525, 360.38492]",
8,22.334016799926758,Player,France,0.87667006,"[817.44055, 903.8663]",France
8,22.334016799926758,Player,Switzerland,0.87036544,"[1165.8481, 821.39874]",Switzerland
8,22.334016799926758,Player,Switzerland,0.8592143,"[1838.647, 1025.3992]",Switzerland
8,22.334016799926758,Player,France,0.85779315,"[1458.1805, 1009.6559]",France
8,22.334016799926758,Player,Switzerland,0.84968203,"[2418.3052, 586.14026]",Switzerland
8,22.334016799926758,Player,France,0.8394586,"[2622.2493, 966.9721]",France
8,22.334016799926758,Player,France,0.8372796,"[1844.7153, 1747.0437]",France
8,22.334016799926758,Player,France,0.834171,"[2698.1543, 679.4353]",France
8,22.334016799926758,Player,France,0.83414084,"[2162.354, 945.8801]",France
8,22.334016799926758,Player,Switzerland,0.83172566,"[1494.0183, 488.34723]",Switzerland
8,22.334016799926758,Player,Switzerland,0.82889205,"[2192.7158, 848.739]",Switzerland
8,22.334016799926758,Player,Switzerland,0.8258212,"[2082.9531, 255.0403]",Switzerland
8,22.334016799926758,Player,France,0.8250099,"[1604.2212, 761.6824]",France
8,22.334016799926758,Player,France,0.80171937,"[1449.7761, 802.312]",France
8,22.334016799926758,Player,France,0.79062253,"[1355.822, 512.8341]",France
8,22.334016799926758,Player,Switzerland,0.78766286,"[1740.5782, 733.4519]",Switzerland
8,22.334016799926758,Player,Switzerland,0.7813564,"[1782.5502, 510.13727]",Switzerland
8,22.334016799926758,Player,Switzerland,0.78133065,"[1942.2587, 652.37024]",Switzerland
8,22.334016799926758,Player,Switzerland,0.7734095,"[1571.3585, 690.89087]",Switzerland
8,22.334016799926758,Keypoint,TLC,,"[679.40454, 191.12819]",
8,22.334016799926758,Keypoint,TR18MC,,"[3024.364, 357.42865]",
8,22.334016799926758,Keypoint,TL6ML,,"[1721.1947, 199.45062]",
8,22.334016799926758,Keypoint,TR6MC,,"[2490.8745, 245.6438]",
8,22.334016799926758,Keypoint,TL18ML,,"[1264.5825, 198.41249]",
8,22.334016799926758,Keypoint,TLArc,,"[1758.8247, 364.68512]",
8,22.334016799926758,Keypoint,TL18MC,,"[1180.6649, 367.2909]",
8,22.334016799926758,Keypoint,BL18MC,,"[428.8775, 1795.3667]",
8,22.334016799926758,Keypoint,LMC,,"[1545.2888, 887.2456]",
8,22.334016799926758,Keypoint,TL6MC,,"[1709.0134, 249.71793]",
8,22.334016799926758,Keypoint,TR6ML,,"[2479.746, 194.66528]",
8,22.334016799926758,Keypoint,BLArc,,"[1455.5854, 1783.0397]",
8,22.334016799926758,Keypoint,TR18ML,,"[2948.7358, 188.62985]",
8,22.334016799926758,Keypoint,LML,,"[81.37425, 883.9093]",
8,22.334016799926758,Keypoint,RMC,,"[2610.34, 883.9803]",
8,22.334016799926758,Keypoint,BRArc,,"[2627.1316, 1791.3623]",
8,22.334016799926758,Keypoint,BR18MC,,"[3695.1284, 1816.9504]",
8,22.334016799926758,Keypoint,TRArc,,"[2425.0645, 364.04297]",
9,23.16833782196045,Player,France,0.86964464,"[816.47485, 909.6542]",France
9,23.16833782196045,Player,Switzerland,0.864526,"[1167.5933, 824.6218]",Switzerland
9,23.16833782196045,Player,France,0.861941,"[1458.3805, 1014.86975]",France
9,23.16833782196045,Player,Switzerland,0.8591922,"[1840.9834, 1027.8127]",Switzerland
9,23.16833782196045,Player,France,0.8485783,"[1845.1901, 1753.9545]",France
9,23.16833782196045,Player,Switzerland,0.84280014,"[2420.418, 588.7805]",Switzerland
9,23.16833782196045,Player,France,0.8413338,"[2163.138, 951.26166]",France
9,23.16833782196045,Player,Switzerland,0.8374581,"[1493.054, 493.05505]",Switzerland
9,23.16833782196045,Player,France,0.83565164,"[2703.4663, 683.31775]",France
9,23.16833782196045,Player,Switzerland,0.83069944,"[1942.8717, 656.77637]",Switzerland
9,23.16833782196045,Player,Switzerland,0.8278081,"[2083.2207, 259.66748]",Switzerland
9,23.16833782196045,Player,Switzerland,0.82693505,"[1743.8745, 735.63776]",Switzerland
9,23.16833782196045,Player,Switzerland,0.8258488,"[2194.5034, 850.62415]",Switzerland
9,23.16833782196045,Player,France,0.8193107,"[2626.899, 974.20056]",France
9,23.16833782196045,Player,France,0.807531,"[1355.8494, 517.93945]",France
9,23.16833782196045,Player,France,0.79973084,"[1602.4376, 768.3052]",France
9,23.16833782196045,Player,Switzerland,0.7906756,"[1783.1655, 515.92773]",Switzerland
9,23.16833782196045,Player,France,0.75119984,"[1447.908, 807.7841]",France
9,23.16833782196045,Player,France,0.6939445,"[1713.4731, 676.8311]",France
9,23.16833782196045,Keypoint,TR6MC,,"[2491.2603, 250.67711]",
9,23.16833782196045,Keypoint,TL6ML,,"[1721.0735, 204.38379]",
9,23.16833782196045,Keypoint,BLArc,,"[1453.4775, 1791.097]",
9,23.16833782196045,Keypoint,TLC,,"[678.6759, 195.78934]",
9,23.16833782196045,Keypoint,TL18MC,,"[1179.7529, 373.01825]",
9,23.16833782196045,Keypoint,TR6ML,,"[2480.4812, 197.26355]",
9,23.16833782196045,Keypoint,TR18ML,,"[2949.3643, 194.04153]",
9,23.16833782196045,Keypoint,TL18ML,,"[1263.4929, 202.51291]",
9,23.16833782196045,Keypoint,BR18MC,,"[3700.0527, 1823.8894]",
9,23.16833782196045,Keypoint,LML,,"[75.65744, 893.38074]",
9,23.16833782196045,Keypoint,TLArc,,"[1757.7231, 368.5952]",
9,23.16833782196045,Keypoint,LMC,,"[1545.2439, 890.48566]",
9,23.16833782196045,Keypoint,BL18MC,,"[425.09412, 1802.9912]",
9,23.16833782196045,Keypoint,TR18MC,,"[3026.4272, 361.96655]",
9,23.16833782196045,Keypoint,BRArc,,"[2632.6147, 1800.3174]",
9,23.16833782196045,Keypoint,TL6MC,,"[1708.8784, 254.28717]",
9,23.16833782196045,Keypoint,TRArc,,"[2429.2065, 367.0352]",
10,27.156484127044678,Player,Switzerland,0.8612602,"[1169.0417, 826.51]",Switzerland
10,27.156484127044678,Player,France,0.8606536,"[1457.0024, 1021.344]",France
10,27.156484127044678,Player,Switzerland,0.8581353,"[1842.3351, 1030.4854]",Switzerland
10,27.156484127044678,Player,France,0.8565338,"[812.62463, 913.1525]",France
10,27.156484127044678,Player,France,0.855688,"[2710.2078, 686.52155]",France
10,27.156484127044678,Player,Switzerland,0.8482873,"[1942.0073, 660.84827]",Switzerland
10,27.156484127044678,Player,Switzerland,0.84065807,"[2423.6345, 589.918]",Switzerland
10,27.156484127044678,Player,France,0.83770525,"[1844.9147, 1760.0881]",France
10,27.156484127044678,Player,Switzerland,0.83625454,"[1491.2172, 497.6538]",Switzerland
10,27.156484127044678,Player,Switzerland,0.82935506,"[2083.4097, 257.77283]",Switzerland
10,27.156484127044678,Player,France,0.8284318,"[1355.9026, 521.64703]",France
10,27.156484127044678,Player,Switzerland,0.8247113,"[2196.171, 851.44617]",Switzerland
10,27.156484127044678,Player,France,0.82283944,"[2165.52, 954.8548]",France
10,27.156484127044678,Player,Switzerland,0.81653684,"[1745.6129, 737.57544]",Switzerland
10,27.156484127044678,Player,France,0.80267006,"[2631.3096, 977.65125]",France
10,27.156484127044678,Player,France,0.78231347,"[1599.2655, 773.2284]",France
